order_id,date,Ordered_Time,customer_id,payment_method,Order_type,delivery_address,pizza_type_id,QTY_Ordered
10643,6/27/2015,22:19:55,C0097,Cash,Dine-in," 4 The Green, Brighton, BN1 4KL",mexicana,7
10644,6/27/2015,22:34:12,C0038,Null,Cancelled," 11 Station Road, Southampton, SO14 6GH",spinach_supr,7
10645,6/28/2015,12:26:53,C0039,Online,Dine-in,"17 Highfield Road, Leeds, LS2 8JT",prsc_argla,4
10646,6/28/2015,12:55:35,C0025,Card,Takeaway," 14 Fairview Road, Portsmouth, PO1 3AB",spin_pesto,6
10647,6/28/2015,13:00:22,C0073,Null,Cancelled,"30 Queen’s Road, Liverpool, L1 1BG",sicilian,6
10648,6/28/2015,13:40:14,C0056,Online,Dine-in," 10 The Grove, Plymouth, PL1 1HQ",calabrese,6
10649,6/28/2015,13:45:15,C0063,Card,Delivery," 8 Meadow Close, Derby, DE1 2TY",mexicana,5
10650,6/28/2015,14:12:38,C0018,Cash,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",napolitana,5
10651,6/28/2015,14:15:38,C0036,Cash,Dine-in," 7 Kingsway, Newcastle, NE1 5HG",ital_veggie,5
10652,6/28/2015,14:16:53,C0048,Online,Dine-in," 22 The Heights, Exeter, EX4 4PD",peppr_salami,6
10653,6/28/2015,14:21:21,C0033,Online,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",bbq_ckn,7
10654,6/28/2015,14:27:43,C0036,Cash,Delivery," 1 The Pines, Norwich, NR2 1TH",napolitana,4
10655,6/28/2015,14:40:01,C0084,Null,Cancelled," 7 Kingsway, Newcastle, NE1 5HG",sicilian,2
10656,6/28/2015,14:48:45,C0027,Cash,Takeaway,"30 Queen’s Road, Liverpool, L1 1BG",spicy_ital,2
10657,6/28/2015,14:53:43,C0045,Card,Delivery,"17 Highfield Road, Leeds, LS2 8JT",four_cheese,2
10658,6/28/2015,15:02:09,C0010,Cash,Dine-in," 8 Meadow Close, Derby, DE1 2TY",mediterraneo,5
10659,6/28/2015,15:10:57,C0015,Null,Cancelled," 11 Station Road, Southampton, SO14 6GH",prsc_argla,6
10660,6/28/2015,15:13:33,C0041,Online,Delivery," 6 Orchard Lane, Aberdeen, AB10 1FJ",ital_supr,4
10661,6/28/2015,15:59:15,C0093,Cash,Takeaway," 8 Meadow Close, Derby, DE1 2TY",spicy_ital,2
10662,6/28/2015,16:03:44,C0042,Online,Delivery,"9 The Crescent, Sheffield, S10 2FT",soppressata,7
10663,6/28/2015,16:10:43,C0033,Online,Dine-in," 16 Bridge Street, Belfast, BT1 5TR",mediterraneo,2
10664,6/28/2015,16:21:56,C0056,Null,Cancelled," 19 Church Street, Leicester, LE1 5AN",spinach_supr,4
10665,6/28/2015,16:22:24,C0007,Online,Dine-in," 25 Manor Road, Nottingham, NG1 6BP",hawaiian,3
10666,6/28/2015,17:00:30,C0088,Online,Delivery,"45 Oxford Road, Manchester, M1 7ED",the_greek,6
10667,6/28/2015,17:01:13,C0069,Online,Takeaway," 13 Hilltop Road, Oxford, OX1 4LB",pep_msh_pep,6
10668,6/28/2015,17:22:06,C0069,Online,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",ital_veggie,6
10669,6/28/2015,17:27:33,C0079,Card,Delivery," 2 Mill Lane, York, YO1 6JF",soppressata,3
10670,6/28/2015,17:31:28,C0039,Card,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",ckn_alfredo,6
10671,6/28/2015,17:40:54,C0090,Card,Delivery,"9 The Crescent, Sheffield, S10 2FT",ital_cpcllo,7
10672,6/28/2015,17:47:50,C0047,Online,Dine-in,"14 Park Lane, Glasgow, G3 7HB",sicilian,6
10673,6/28/2015,17:55:42,C0049,Null,Cancelled," 9 Brookside, Hull, HU1 2RT",peppr_salami,5
10674,6/28/2015,18:19:31,C0002,Online,Delivery," 10 The Grove, Plymouth, PL1 1HQ",calabrese,6
10675,6/28/2015,18:23:02,C0024,Card,Dine-in," 3 Riverside Drive, Cardiff, CF10 1DD",spinach_supr,7
10676,6/28/2015,18:53:49,C0042,Online,Takeaway," 19 Church Street, Leicester, LE1 5AN",ckn_pesto,7
10677,6/28/2015,19:00:30,C0049,Null,Cancelled," 9 Brookside, Hull, HU1 2RT",hawaiian,2
10678,6/28/2015,19:02:28,C0066,Null,Cancelled," 16 Bridge Street, Belfast, BT1 5TR",ital_supr,3
10679,6/28/2015,19:09:57,C0059,Online,Delivery,"30 Queen’s Road, Liverpool, L1 1BG",veggie_veg,5
10680,6/28/2015,19:21:45,C0081,Card,Takeaway," 9 Brookside, Hull, HU1 2RT",veggie_veg,5
10681,6/28/2015,19:31:50,C0020,Null,Cancelled,"14 Park Lane, Glasgow, G3 7HB",ckn_alfredo,3
10682,6/28/2015,19:37:16,C0093,Card,Delivery,"45 Oxford Road, Manchester, M1 7ED",ckn_alfredo,6
10683,6/28/2015,20:03:44,C0026,Null,Cancelled," 4 The Green, Brighton, BN1 4KL",five_cheese,5
10684,6/28/2015,20:30:35,C0050,Online,Delivery,"14 Park Lane, Glasgow, G3 7HB",hawaiian,7
10685,6/28/2015,20:39:59,C0082,Online,Delivery," 11 Station Road, Southampton, SO14 6GH",ital_supr,4
10686,6/28/2015,20:49:46,C0069,Online,Takeaway," 16 Bridge Street, Belfast, BT1 5TR",mediterraneo,6
10687,6/28/2015,21:08:33,C0086,Cash,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",calabrese,7
10688,6/28/2015,21:32:34,C0070,Null,Cancelled,"17 Highfield Road, Leeds, LS2 8JT",ckn_pesto,6
10689,6/28/2015,22:12:02,C0084,Card,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",mediterraneo,4
10690,6/29/2015,11:26:53,C0070,Null,Cancelled," 10 The Grove, Plymouth, PL1 1HQ",four_cheese,4
10691,6/29/2015,11:31:15,C0022,Card,Dine-in," 11 Station Road, Southampton, SO14 6GH",mexicana,7
10692,6/29/2015,11:33:36,C0097,Card,Delivery," 3 Riverside Drive, Cardiff, CF10 1DD",prsc_argla,4
10693,6/29/2015,11:38:55,C0003,Card,Takeaway," 27 Priory Street, Coventry, CV1 5FG",soppressata,6
10694,6/29/2015,11:50:57,C0070,Card,Takeaway," 7 Kingsway, Newcastle, NE1 5HG",spin_pesto,7
10695,6/29/2015,11:55:55,C0009,Null,Cancelled,"5 Windsor Avenue, Bristol, BS1 5AA",southw_ckn,2
10696,6/29/2015,11:59:46,C0043,Card,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",spicy_ital,7
10697,6/29/2015,12:01:25,C0012,Card,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",spinach_supr,5
10698,6/29/2015,12:04:11,C0031,Card,Delivery," 27 Priory Street, Coventry, CV1 5FG",bbq_ckn,6
10699,6/29/2015,12:07:57,C0023,Cash,Takeaway," 13 Hilltop Road, Oxford, OX1 4LB",thai_ckn,5
10700,6/29/2015,12:25:14,C0039,Online,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",spinach_fet,6
10701,6/29/2015,12:41:11,C0049,Online,Delivery," 8 Meadow Close, Derby, DE1 2TY",four_cheese,6
10702,6/29/2015,12:43:39,C0023,Card,Dine-in,"9 The Crescent, Sheffield, S10 2FT",ital_supr,2
10703,6/29/2015,12:53:42,C0003,Null,Cancelled," 21 Market Square, Cambridge, CB2 3NJ",mediterraneo,6
10704,6/29/2015,13:01:00,C0072,Online,Delivery," 27 Priory Street, Coventry, CV1 5FG",soppressata,7
10705,6/29/2015,13:20:54,C0085,Cash,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",ckn_alfredo,3
10706,6/29/2015,13:22:17,C0039,Online,Dine-in,"45 Oxford Road, Manchester, M1 7ED",spinach_fet,7
10707,6/29/2015,14:23:11,C0004,Cash,Takeaway,"9 The Crescent, Sheffield, S10 2FT",ckn_pesto,3
10708,6/29/2015,14:58:22,C0063,Null,Cancelled," 16 Bridge Street, Belfast, BT1 5TR",ital_supr,5
10709,6/29/2015,14:59:42,C0021,Cash,Dine-in,"12 Baker Street, London, W1U 6TY",bbq_ckn,7
10710,6/29/2015,15:09:49,C0098,Card,Delivery," 14 Fairview Road, Portsmouth, PO1 3AB",calabrese,4
10711,6/29/2015,15:28:20,C0084,Card,Dine-in," 10 The Grove, Plymouth, PL1 1HQ",prsc_argla,4
10712,6/29/2015,15:36:51,C0091,Cash,Dine-in," 10 The Grove, Plymouth, PL1 1HQ",spicy_ital,6
10713,6/29/2015,15:40:17,C0004,Card,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",spinach_fet,5
10714,6/29/2015,16:09:30,C0013,Null,Cancelled," 9 Brookside, Hull, HU1 2RT",the_greek,5
10715,6/29/2015,16:22:54,C0015,Null,Cancelled," 13 Hilltop Road, Oxford, OX1 4LB",five_cheese,5
10716,6/29/2015,16:33:26,C0026,Online,Dine-in," 14 Fairview Road, Portsmouth, PO1 3AB",napolitana,4
10717,6/29/2015,17:05:57,C0089,Null,Cancelled," 6 Orchard Lane, Aberdeen, AB10 1FJ",spin_pesto,3
10718,6/29/2015,17:31:13,C0085,Card,Delivery," 11 Station Road, Southampton, SO14 6GH",hawaiian,7
10719,6/29/2015,17:31:59,C0099,Card,Delivery," 10 The Grove, Plymouth, PL1 1HQ",green_garden,3
10720,6/29/2015,17:34:01,C0012,Online,Delivery,"17 Highfield Road, Leeds, LS2 8JT",prsc_argla,6
10721,6/29/2015,17:40:39,C0047,Null,Cancelled,"14 Park Lane, Glasgow, G3 7HB",napolitana,3
10722,6/29/2015,17:44:23,C0091,Online,Delivery,"17 Highfield Road, Leeds, LS2 8JT",prsc_argla,3
10723,6/29/2015,17:51:34,C0046,Cash,Dine-in," 6 Orchard Lane, Aberdeen, AB10 1FJ",thai_ckn,3
10724,6/29/2015,17:52:50,C0085,Cash,Takeaway,"8 Victoria Lane, Birmingham, B1 1BD",ital_veggie,4
10725,6/29/2015,18:06:14,C0092,Card,Dine-in," 22 The Heights, Exeter, EX4 4PD",prsc_argla,2
10726,6/29/2015,18:17:44,C0052,Cash,Delivery,"5 Windsor Avenue, Bristol, BS1 5AA",calabrese,7
10727,6/29/2015,18:18:46,C0087,Null,Cancelled,"17 Highfield Road, Leeds, LS2 8JT",thai_ckn,5
10728,6/29/2015,18:23:10,C0079,Online,Delivery," 5 Richmond Road, Bournemouth, BH1 1LX",soppressata,2
10729,6/29/2015,18:24:37,C0004,Online,Delivery," 11 Station Road, Southampton, SO14 6GH",spinach_supr,5
10730,6/29/2015,18:38:27,C0065,Online,Dine-in," 11 Station Road, Southampton, SO14 6GH",ital_veggie,4
10731,6/29/2015,18:44:12,C0065,Online,Dine-in,"14 Park Lane, Glasgow, G3 7HB",mediterraneo,6
10732,6/29/2015,18:46:16,C0049,Cash,Delivery," 21 Market Square, Cambridge, CB2 3NJ",big_meat,3
10733,6/29/2015,18:52:48,C0044,Cash,Takeaway," 8 Meadow Close, Derby, DE1 2TY",peppr_salami,4
10734,6/29/2015,19:04:40,C0046,Cash,Delivery," 25 Manor Road, Nottingham, NG1 6BP",ital_supr,5
10735,6/29/2015,19:31:16,C0014,Online,Dine-in," 22 The Heights, Exeter, EX4 4PD",pepperoni,5
10736,6/29/2015,20:26:15,C0058,Online,Dine-in,"9 The Crescent, Sheffield, S10 2FT",four_cheese,6
10737,6/29/2015,20:33:01,C0061,Card,Delivery," 2 Mill Lane, York, YO1 6JF",spicy_ital,3
10738,6/29/2015,20:51:35,C0014,Online,Takeaway," 8 Meadow Close, Derby, DE1 2TY",brie_carre,3
10739,6/29/2015,20:54:14,C0097,Card,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",peppr_salami,5
10740,6/29/2015,21:05:59,C0083,Cash,Dine-in," 3 Riverside Drive, Cardiff, CF10 1DD",mediterraneo,5
10741,6/29/2015,21:53:30,C0052,Card,Delivery,"5 Windsor Avenue, Bristol, BS1 5AA",napolitana,6
10742,6/29/2015,22:19:55,C0091,Card,Delivery," 1 The Pines, Norwich, NR2 1TH",calabrese,5
10743,6/30/2015,11:36:48,C0027,Card,Dine-in,"9 The Crescent, Sheffield, S10 2FT",prsc_argla,6
10744,6/30/2015,11:45:13,C0006,Online,Dine-in," 9 Brookside, Hull, HU1 2RT",mediterraneo,4
10745,6/30/2015,11:54:20,C0049,Cash,Delivery," 4 The Green, Brighton, BN1 4KL",ital_supr,4
10746,6/30/2015,11:55:48,C0007,Card,Delivery,"22 Castle Street, Edinburgh, EH2 3NR",southw_ckn,7
10747,6/30/2015,11:56:22,C0010,Cash,Delivery," 13 Hilltop Road, Oxford, OX1 4LB",four_cheese,4
10748,6/30/2015,12:11:14,C0037,Online,Delivery," 14 Fairview Road, Portsmouth, PO1 3AB",soppressata,3
10749,6/30/2015,12:22:31,C0075,Null,Cancelled,"12 Baker Street, London, W1U 6TY",big_meat,4
10750,6/30/2015,12:30:01,C0008,Cash,Takeaway," 8 Meadow Close, Derby, DE1 2TY",soppressata,7
10751,6/30/2015,12:34:08,C0091,Card,Dine-in," 19 Church Street, Leicester, LE1 5AN",ital_veggie,6
10752,6/30/2015,12:46:49,C0083,Card,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",bbq_ckn,2
10753,6/30/2015,12:48:58,C0042,Card,Takeaway," 14 Fairview Road, Portsmouth, PO1 3AB",big_meat,4
10754,6/30/2015,12:50:27,C0058,Online,Takeaway," 1 The Pines, Norwich, NR2 1TH",spin_pesto,6
10755,6/30/2015,13:02:00,C0026,Online,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",napolitana,5
10756,6/30/2015,13:15:45,C0082,Cash,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",spicy_ital,3
10757,6/30/2015,13:17:37,C0065,Cash,Delivery," 14 Fairview Road, Portsmouth, PO1 3AB",ital_cpcllo,5
10758,6/30/2015,13:20:54,C0038,Online,Dine-in," 1 The Pines, Norwich, NR2 1TH",spinach_supr,4
10759,6/30/2015,13:29:36,C0076,Online,Dine-in," 25 Manor Road, Nottingham, NG1 6BP",ital_supr,3
10760,6/30/2015,13:31:27,C0047,Null,Cancelled,"12 Baker Street, London, W1U 6TY",sicilian,5
10761,6/30/2015,13:45:01,C0062,Online,Delivery," 9 Brookside, Hull, HU1 2RT",the_greek,6
10762,6/30/2015,13:48:51,C0070,Online,Delivery," 7 Kingsway, Newcastle, NE1 5HG",ital_supr,5
10763,6/30/2015,14:17:06,C0044,Cash,Dine-in," 25 Manor Road, Nottingham, NG1 6BP",pepperoni,7
10764,6/30/2015,14:24:19,C0056,Cash,Delivery," 21 Market Square, Cambridge, CB2 3NJ",classic_dlx,3
10765,6/30/2015,14:27:39,C0061,Card,Takeaway," 15 West End, Reading, RG1 7HY",veggie_veg,6
10766,6/30/2015,14:29:50,C0053,Null,Cancelled," 21 Market Square, Cambridge, CB2 3NJ",ital_supr,6
10767,6/30/2015,14:45:12,C0074,Cash,Takeaway,"12 Baker Street, London, W1U 6TY",peppr_salami,3
10768,6/30/2015,14:50:19,C0074,Online,Dine-in," 3 Riverside Drive, Cardiff, CF10 1DD",thai_ckn,7
10769,6/30/2015,15:22:46,C0073,Card,Dine-in,"14 Park Lane, Glasgow, G3 7HB",prsc_argla,3
10770,6/30/2015,15:29:41,C0031,Online,Dine-in,"30 Queen’s Road, Liverpool, L1 1BG",soppressata,3
10771,6/30/2015,15:55:23,C0099,Online,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",sicilian,7
10772,6/30/2015,16:20:50,C0049,Cash,Dine-in," 27 Priory Street, Coventry, CV1 5FG",bbq_ckn,5
10773,6/30/2015,16:21:24,C0029,Cash,Dine-in," 11 Station Road, Southampton, SO14 6GH",hawaiian,3
10774,6/30/2015,16:21:36,C0005,Card,Delivery,"5 Windsor Avenue, Bristol, BS1 5AA",pepperoni,3
10775,6/30/2015,16:32:26,C0038,Null,Cancelled,"22 Castle Street, Edinburgh, EH2 3NR",thai_ckn,5
10776,6/30/2015,16:40:51,C0074,Cash,Delivery," 15 West End, Reading, RG1 7HY",hawaiian,4
10777,6/30/2015,16:51:42,C0095,Cash,Delivery," 25 Manor Road, Nottingham, NG1 6BP",spinach_supr,2
10778,6/30/2015,17:34:47,C0011,Online,Delivery," 27 Priory Street, Coventry, CV1 5FG",sicilian,3
10779,6/30/2015,17:37:14,C0048,Null,Cancelled,"8 Victoria Lane, Birmingham, B1 1BD",hawaiian,3
10780,6/30/2015,17:39:14,C0092,Cash,Delivery," 27 Priory Street, Coventry, CV1 5FG",big_meat,5
10781,6/30/2015,17:47:41,C0057,Null,Cancelled," 11 Station Road, Southampton, SO14 6GH",four_cheese,7
10782,6/30/2015,18:09:41,C0092,Cash,Dine-in,"22 Castle Street, Edinburgh, EH2 3NR",thai_ckn,7
10783,6/30/2015,18:10:16,C0010,Online,Delivery," 18 Springfield Avenue, Swansea, SA1 6DF",ital_supr,7
10784,6/30/2015,18:20:59,C0089,Online,Takeaway," 4 The Green, Brighton, BN1 4KL",spinach_fet,7
10785,6/30/2015,18:22:21,C0019,Cash,Delivery," 16 Bridge Street, Belfast, BT1 5TR",ckn_pesto,7
10786,6/30/2015,18:41:10,C0042,Null,Cancelled,"8 Victoria Lane, Birmingham, B1 1BD",spin_pesto,2
10787,6/30/2015,18:42:01,C0019,Online,Takeaway,"45 Oxford Road, Manchester, M1 7ED",veggie_veg,7
10788,6/30/2015,19:14:29,C0095,Card,Delivery," 6 Orchard Lane, Aberdeen, AB10 1FJ",bbq_ckn,5
10789,6/30/2015,20:17:03,C0050,Cash,Dine-in,"45 Oxford Road, Manchester, M1 7ED",prsc_argla,7
10790,6/30/2015,20:19:37,C0019,Online,Delivery," 14 Fairview Road, Portsmouth, PO1 3AB",the_greek,7
10791,6/30/2015,20:46:33,C0052,Null,Cancelled," 7 Kingsway, Newcastle, NE1 5HG",calabrese,7
10792,6/30/2015,20:48:13,C0026,Card,Takeaway,"14 Park Lane, Glasgow, G3 7HB",spinach_fet,5
10793,6/30/2015,21:31:03,C0068,Cash,Delivery,"8 Victoria Lane, Birmingham, B1 1BD",sicilian,4
10794,6/30/2015,21:36:26,C0029,Online,Dine-in," 14 Fairview Road, Portsmouth, PO1 3AB",pep_msh_pep,6
10795,6/30/2015,22:17:28,C0034,Online,Dine-in," 13 Hilltop Road, Oxford, OX1 4LB",mediterraneo,6
10796,7/1/2015,11:16:34,C0046,Null,Cancelled," 6 Orchard Lane, Aberdeen, AB10 1FJ",four_cheese,4
10797,7/1/2015,11:19:18,C0052,Cash,Dine-in," 25 Manor Road, Nottingham, NG1 6BP",ital_veggie,2
10798,7/1/2015,11:22:40,C0091,Card,Delivery," 2 Mill Lane, York, YO1 6JF",pepperoni,6
10799,7/1/2015,11:36:52,C0083,Null,Cancelled,"14 Park Lane, Glasgow, G3 7HB",napolitana,5
10800,7/1/2015,11:44:13,C0089,Online,Delivery," 11 Station Road, Southampton, SO14 6GH",the_greek,4
10801,7/1/2015,11:49:45,C0039,Cash,Dine-in," 5 Richmond Road, Bournemouth, BH1 1LX",southw_ckn,3
10802,7/1/2015,12:07:36,C0034,Online,Delivery," 14 Fairview Road, Portsmouth, PO1 3AB",classic_dlx,3
10803,7/1/2015,12:13:46,C0043,Online,Dine-in,"12 Baker Street, London, W1U 6TY",brie_carre,5
10804,7/1/2015,12:14:16,C0093,Cash,Delivery," 2 Mill Lane, York, YO1 6JF",cali_ckn,5
10805,7/1/2015,12:37:35,C0025,Online,Dine-in," 5 Richmond Road, Bournemouth, BH1 1LX",five_cheese,2
10806,7/1/2015,12:44:32,C0070,Null,Cancelled," 11 Station Road, Southampton, SO14 6GH",pepperoni,6
10807,7/1/2015,13:01:25,C0072,Cash,Takeaway," 18 Springfield Avenue, Swansea, SA1 6DF",southw_ckn,7
10808,7/1/2015,13:03:36,C0013,Cash,Delivery,"45 Oxford Road, Manchester, M1 7ED",napolitana,2
10809,7/1/2015,13:13:20,C0015,Null,Cancelled,"17 Highfield Road, Leeds, LS2 8JT",green_garden,4
10810,7/1/2015,13:19:18,C0017,Card,Dine-in," 25 Manor Road, Nottingham, NG1 6BP",spinach_supr,6
10811,7/1/2015,13:23:07,C0017,Card,Takeaway,"17 Highfield Road, Leeds, LS2 8JT",green_garden,6
10812,7/1/2015,13:25:51,C0050,Cash,Dine-in," 21 Market Square, Cambridge, CB2 3NJ",calabrese,3
10813,7/1/2015,13:33:35,C0079,Null,Cancelled," 3 Riverside Drive, Cardiff, CF10 1DD",mediterraneo,7
10814,7/1/2015,13:34:10,C0003,Cash,Delivery," 1 The Pines, Norwich, NR2 1TH",four_cheese,6
10815,7/1/2015,13:51:05,C0062,Null,Cancelled," 25 Manor Road, Nottingham, NG1 6BP",spinach_fet,2
10816,7/1/2015,14:04:45,C0090,Card,Dine-in,"5 Windsor Avenue, Bristol, BS1 5AA",green_garden,3
10817,7/1/2015,14:09:36,C0004,Null,Cancelled," 21 Market Square, Cambridge, CB2 3NJ",soppressata,3
10818,7/1/2015,15:00:46,C0085,Cash,Dine-in," 11 Station Road, Southampton, SO14 6GH",ital_cpcllo,7
10819,7/1/2015,15:11:34,C0001,Cash,Takeaway," 15 West End, Reading, RG1 7HY",veggie_veg,3
10820,7/1/2015,15:12:10,C0029,Null,Cancelled," 1 The Pines, Norwich, NR2 1TH",napolitana,2
10821,7/1/2015,15:37:51,C0086,Online,Takeaway,"30 Queen’s Road, Liverpool, L1 1BG",sicilian,7
10822,7/1/2015,15:57:18,C0026,Online,Delivery," 4 The Green, Brighton, BN1 4KL",green_garden,3
10823,7/1/2015,16:02:39,C0073,Online,Dine-in," 22 The Heights, Exeter, EX4 4PD",spicy_ital,2
10824,7/1/2015,16:02:50,C0037,Cash,Dine-in,"14 Park Lane, Glasgow, G3 7HB",cali_ckn,4
10825,7/1/2015,16:09:28,C0034,Null,Cancelled," 10 The Grove, Plymouth, PL1 1HQ",ital_supr,6
10826,7/1/2015,16:18:22,C0063,Null,Cancelled,"22 Castle Street, Edinburgh, EH2 3NR",pepperoni,6
10827,7/1/2015,16:25:58,C0047,Cash,Delivery," 2 Mill Lane, York, YO1 6JF",southw_ckn,3
10828,7/1/2015,16:46:39,C0032,Null,Cancelled," 10 The Grove, Plymouth, PL1 1HQ",pepperoni,3
10829,7/1/2015,16:50:03,C0040,Card,Takeaway," 2 Mill Lane, York, YO1 6JF",spinach_supr,6
10830,7/1/2015,16:56:57,C0059,Card,Takeaway," 22 The Heights, Exeter, EX4 4PD",mediterraneo,4
10831,7/1/2015,17:10:15,C0021,Cash,Takeaway," 4 The Green, Brighton, BN1 4KL",bbq_ckn,3
10832,7/1/2015,17:20:18,C0009,Card,Delivery,"22 Castle Street, Edinburgh, EH2 3NR",ckn_alfredo,3
10833,7/1/2015,17:21:31,C0043,Online,Delivery,"30 Queen’s Road, Liverpool, L1 1BG",cali_ckn,5
10834,7/1/2015,17:22:31,C0051,Cash,Dine-in," 16 Bridge Street, Belfast, BT1 5TR",spin_pesto,2
10835,7/1/2015,17:25:19,C0085,Cash,Dine-in,"17 Highfield Road, Leeds, LS2 8JT",sicilian,2
10836,7/1/2015,17:34:37,C0005,Null,Cancelled," 19 Church Street, Leicester, LE1 5AN",ital_supr,6
10837,7/1/2015,17:34:47,C0005,Cash,Dine-in," 4 The Green, Brighton, BN1 4KL",brie_carre,6
10838,7/1/2015,17:47:29,C0036,Online,Delivery," 15 West End, Reading, RG1 7HY",napolitana,2
10839,7/1/2015,17:49:14,C0045,Cash,Delivery,"12 Baker Street, London, W1U 6TY",ckn_pesto,6
10840,7/1/2015,17:55:00,C0024,Online,Takeaway," 11 Station Road, Southampton, SO14 6GH",pep_msh_pep,6
10841,7/1/2015,18:03:41,C0001,Online,Dine-in," 18 Springfield Avenue, Swansea, SA1 6DF",mediterraneo,3
10842,7/1/2015,18:16:14,C0010,Null,Cancelled,"8 Victoria Lane, Birmingham, B1 1BD",ckn_alfredo,2
10843,7/1/2015,18:24:27,C0054,Null,Cancelled," 11 Station Road, Southampton, SO14 6GH",southw_ckn,7
10844,7/1/2015,18:29:01,C0071,Online,Dine-in,"12 Baker Street, London, W1U 6TY",thai_ckn,6
10845,7/1/2015,18:35:38,C0088,Null,Cancelled,"45 Oxford Road, Manchester, M1 7ED",the_greek,2
10846,7/1/2015,18:36:08,C0008,Cash,Delivery," 11 Station Road, Southampton, SO14 6GH",napolitana,4
10847,7/1/2015,18:40:09,C0087,Card,Delivery,"12 Baker Street, London, W1U 6TY",prsc_argla,6
10848,7/1/2015,18:41:04,C0059,Cash,Delivery," 3 Riverside Drive, Cardiff, CF10 1DD",spinach_supr,7
10849,7/1/2015,18:49:37,C0098,Cash,Dine-in," 19 Church Street, Leicester, LE1 5AN",ital_veggie,3
10850,7/1/2015,19:29:39,C0089,Cash,Dine-in,"17 Highfield Road, Leeds, LS2 8JT",spinach_supr,2
10851,7/1/2015,19:36:54,C0079,Online,Dine-in," 13 Hilltop Road, Oxford, OX1 4LB",veggie_veg,6
10852,7/1/2015,19:37:55,C0084,Online,Delivery,"12 Baker Street, London, W1U 6TY",spin_pesto,4
10853,7/1/2015,19:50:15,C0041,Card,Delivery," 11 Station Road, Southampton, SO14 6GH",spinach_supr,7
10854,7/1/2015,19:59:06,C0007,Null,Cancelled," 5 Richmond Road, Bournemouth, BH1 1LX",green_garden,5
10855,7/1/2015,20:03:03,C0016,Cash,Takeaway," 18 Springfield Avenue, Swansea, SA1 6DF",peppr_salami,6
10856,7/1/2015,20:15:03,C0041,Online,Delivery," 15 West End, Reading, RG1 7HY",ckn_pesto,4
10857,7/1/2015,20:22:52,C0053,Null,Cancelled,"30 Queen’s Road, Liverpool, L1 1BG",classic_dlx,2
10858,7/1/2015,20:43:29,C0053,Card,Delivery," 6 Orchard Lane, Aberdeen, AB10 1FJ",green_garden,3
10859,7/1/2015,20:47:02,C0015,Card,Takeaway," 14 Fairview Road, Portsmouth, PO1 3AB",veggie_veg,2
10860,7/1/2015,21:22:42,C0052,Online,Dine-in,"22 Castle Street, Edinburgh, EH2 3NR",sicilian,5
10861,7/1/2015,21:39:15,C0080,Null,Cancelled," 16 Bridge Street, Belfast, BT1 5TR",spin_pesto,4
10862,7/2/2015,10:34:34,C0070,Online,Takeaway,"22 Castle Street, Edinburgh, EH2 3NR",four_cheese,5
10863,7/2/2015,11:15:42,C0008,Online,Takeaway,"5 Windsor Avenue, Bristol, BS1 5AA",mediterraneo,3
10864,7/2/2015,11:28:21,C0072,Online,Takeaway," 21 Market Square, Cambridge, CB2 3NJ",ital_veggie,3
10865,7/2/2015,11:34:33,C0081,Online,Delivery," 7 Kingsway, Newcastle, NE1 5HG",hawaiian,7
10866,7/2/2015,11:37:39,C0031,Online,Dine-in," 18 Springfield Avenue, Swansea, SA1 6DF",veggie_veg,7
10867,7/2/2015,11:44:51,C0033,Cash,Takeaway," 2 Mill Lane, York, YO1 6JF",mediterraneo,4
10868,7/2/2015,11:46:37,C0045,Cash,Dine-in,"8 Victoria Lane, Birmingham, B1 1BD",green_garden,7
10869,7/2/2015,11:49:25,C0032,Card,Takeaway," 13 Hilltop Road, Oxford, OX1 4LB",calabrese,3
10870,7/2/2015,11:53:54,C0010,Null,Cancelled,"17 Highfield Road, Leeds, LS2 8JT",ital_supr,2
10871,7/2/2015,12:00:00,C0055,Null,Cancelled," 22 The Heights, Exeter, EX4 4PD",peppr_salami,4
10872,7/2/2015,12:02:31,C0053,Cash,Delivery," 7 Kingsway, Newcastle, NE1 5HG",big_meat,6
10873,7/2/2015,12:14:36,C0033,Online,Dine-in,"9 The Crescent, Sheffield, S10 2FT",peppr_salami,4
10874,7/2/2015,12:21:46,C0018,Null,Cancelled," 6 Orchard Lane, Aberdeen, AB10 1FJ",spinach_fet,5
